Date,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
201410,0.0696811562489561,0.109069838345761,0.16734119276837,0.526908230922686,0.980253906610719,1.37367560854245,1.6520834834109,1.91060963965308,2.06795599985331,2.20104611306578,2.32266621717002,2.42921480758103
201411,0.0912776415566625,0.13267298951106,0.178056698975194,0.486011891570978,0.901091862367096,1.25444062600487,1.50922232920302,1.75435168802512,1.91250492468161,2.0319622639802,2.14531677283346,2.2560102209678
201412,0.117451276824018,0.205390198652216,0.300823522148004,0.685768945822668,1.11752262560345,1.45506839699552,1.66293584743854,1.87904881307859,1.99155218429111,2.07366613482452,2.15434488253056,2.22862675667144
201501,0.0865452889867198,0.143456063175176,0.202406662529106,0.462674763503933,0.771606822824291,1.00493094016001,1.17696572130164,1.36575860630885,1.47031680963216,1.53614329684068,1.62675166854392,1.70331428759479
201502,0.100556338031458,0.183215260302863,0.276293620478452,0.639188456745855,1.02811663496408,1.32410222800298,1.52003997619671,1.72088698587206,1.83052470495326,1.90124830037995,1.98772928662104,2.05997892865685
201503,0.129000088778159,0.209854578137805,0.289484701534411,0.575824748538586,0.898684314281622,1.1898609957733,1.39077831685659,1.59899788683752,1.71788725888277,1.80868636950187,1.90810183373073,1.97981973091501
201504,0.0881519947318409,0.175816180182152,0.26784758821611,0.596782196992232,0.921120572375058,1.22669551442686,1.45828717176072,1.68678787366609,1.80810663580959,1.91472138869526,2.01515674105676,2.10257665019323
201505,0.113868468480739,0.205112845298532,0.300578641406627,0.618789699706839,0.950954847297222,1.27387008054644,1.52055555967958,1.75181292761223,1.88205612508748,2.00209293158873,2.11100043942805,2.19492631071025
201506,0.118020606673779,0.221424380357918,0.322272788318915,0.656985392021587,1.02619314907763,1.39669468264067,1.68891994030982,1.94931330536703,2.09974297981562,2.24742690367881,2.35179181747824,2.42148559995312
201507,0.184484377526607,0.273306458733118,0.358658279092669,0.677101384371987,0.991295936313447,1.31884127295844,1.5798071806651,1.80333562241494,1.93474391007987,2.0786579667367,2.17571134759966,2.23280944410878
